unitid,opeid
201946,00312501  
103644,2295000.0
365790,02591400
169187,00761700  
431336,01261001
241191,00501900  
201964,00303000  
365806,03125502
454184,04095300  
190035,02506100  
234739,02300106  
201973,00485200  
462017,04186600  
481492,4218000.0
201982,02145100  
365824,02099703  
169220,02198900  
201991,02077800  
365833,02533601  
431372,00524423
196583,02191600  
136473,00151300  
234784,02606200  
202019,01283800  
443270,03553300  
103723,2160305.0
103732,2173204.0
169275,00226100  
103741,00966403  
202046,00398200  
169284,00817800  
202055,02110700  
234827,00377100  
398671,-2      
202064,521000.0
365912,02571500  
202073,00303100  
234845,00377200  
103778,00108160  
365930,02551200  
103787,02199900  
156125,00195000  
197522,00740500  
169327,00224600  
431479,02150400
153834,00187400  
103811,02317800  
169363,00384256  
202134,00303200  
443289,03670300  
431512,00549002
168218,00222400  
234915,01302200  
202152,02272700  
486983,03822301  
234924,03065000  
202161,00485300  
366003,03264300  
234933,00377300  
136631,01021000  
202170,00303900  
476063,00961803  
366012,-2      
431558,03158300  
234951,00575200  
202189,1100500.0
366030,-2      
431567,01248100  
169424,00224800  
136659,02554200  
103893,02100600  
421647,03111100  
431585,01272701
169442,00677100  
234979,00377400  
103909,02100611  
431594,02137200  
202222,00686700  
431600,00489900  
443304,3655300.0
169460,00818100
103927,02100607  
477011,10145904.0
366076,-2      
136701,00822300  
190044,00269900  
432384,03062701  
136710,02266300
169479,00224900  
103945,03120300  
431628,03113500  
169488,00224902  
103954,00886400  
431637,3148300.0
169497,00224901  
103963,02306807  
202268,917200.0
169503,01082700  
136738,2293201.0
103972,-2      
431655,03099500
136747,2293200.0
431664,03149300  
169521,00225100  
431673,03114900
136765,02511700  
136774,01257400  
437857,00967300  
366155,02338000  
169549,-2      
136783,00910400  
235088,01148100  
157313,00549300
235097,00377500  
431707,01184300  
476090,1049078.0
169567,3005701.0
431716,02523700  
366182,02586300  
169576,03005700  
455691,-2        
366191,00822101  
202356,00304000  
372329,03006300  
169594,00225300  
437866,00198801  
431743,02143900  
169600,00225302  
104072,-2      
235149,00377600  
443191,03688300  
136853,02253100
235158,02184200  
104090,02218800  
239150,00922300
169628,00225400  
136862,02333800
235167,00815500  
136871,03072900
168227,00222500  
366252,00339500  
166045,00215700  
399027,-2      
366261,00355600  
169655,02060300  
202426,-2        
431804,02207000  
476106,01049079  
366270,02538300  
202435,00485500  
431822,02096002  
366289,02559400  
202453,03116200  
104151,00108100  
104160,00107100  
224891,00356800  
235237,00500000  
136941,02575800
202480,00312700  
206419,4125700.0
431859,02614700  
169716,00232300  
136950,00151500  
104188,02491500  
366340,02610900  
431877,03104900  
169734,00469202  
136969,-2      
417008,02285000  
431886,03115800  
202514,00304100  
430102,183902.0
202523,00304200  
431901,02067300
366368,02600100  
169761,00469200  
197595,01094400
136996,02180102  
235307,00973900  
202541,1072720.0
235316,00377800  
421513,02339709  
104249,-2      
366395,00287800  
235325,-2      
137023,01254400  
366401,03035700  
235334,00377900  
197601,02505800  
137032,00152600  
431947,00957100
235343,00378000  
431956,03150500  
169813,04055300  
235352,01249600  
431965,03116100  
104294,2561900.0
169831,02342900  
399212,03695700  
366447,3032100.0
202611,304300.0
137078,00152800  
431992,-2      
448831,42098864.0
137087,02115300  
366465,03030000  
126614,00137000  
137096,00151900  
432010,-2      
202639,2269400.0
115694,-2      
202648,01275000  
104346,00728300  
235422,00377700  
137120,00560700  
202657,03015300  
104355,-2      
432038,03021501  
235431,00378100  
104364,04051325  
432047,02206201  
235440,01155900
137139,-2      
169910,00226000  
432056,-2      
202684,00267810  
432065,03148400
399300,-2      
122409,00115100  
104391,02280500  
432074,02052703  
476151,1049084.0
366544,00450701  
432083,03474400  
366553,02278800  
169947,01109800  
443386,-2        
202718,-2      
169956,02495800  
235495,2326500.0
104425,00107200  
366571,00423300  
432108,03404400  
235501,02222900  
119137,00711500  
202736,03700300  
104434,01054207  
366580,10732903  
432117,01209200  
169974,00226300  
137209,00152000  
104443,01054208  
169983,00226200  
454315,01049029  
366599,02511900
169992,00226400  
235529,03071800  
202763,00304500  
366605,02622000  
170000,00226500  
443395,00489805  
202772,-2      
366614,01191500  
409379,02903100  
235547,02242500  
137245,00990200  
366623,02600000  
432162,-2      
366632,02362300  
137564,00152100  
432171,00832201
432180,02075412
170037,00226600  
202806,00304600  
104504,02582700  
454324,01049033  
366650,00732941  
170046,2100400.0
235583,02203300  
146418,00768400  
170055,00226700  
235592,-2      
104522,02173300  
432205,02075426
104531,1072702.0
366678,00732902  
440855,03098702  
137306,-2      
197647,02265100  
432223,52098845  
148496,00175000  
170082,00226800  
137315,00152200  
366696,00732903  
170091,00226900  
137324,-2      
366702,2075401.0
432241,42098847  
366711,03011300  
104568,01085800  
104577,00107300  
137351,00153700  
202888,00953000  
104586,00147902  
432269,02332838  
137360,02109200
432278,03052202  
235671,00530600  
399513,-2      
366748,02179905  
202912,00649400  
137379,02334200
366757,2075408.0
432296,03113102  
202921,-2        
432302,02539102  
235699,00537300  
366775,03003700
148511,00980000  
366784,003524A1  
202949,02117300  
104647,-2      
366793,03116900  
137421,02189900  
182430,844103.0
487117,1099702.0
399568,-2      
104665,02533200  
432348,03559300  
432357,00275124  
235750,00378200  
202985,01032300  
432366,00596300
432375,-2      
235769,02106700  
170240,00227000  
476203,2116014.0
104708,00107600  
487126,4149801.0
104717,00107400  
206437,00313500  
170259,00584600
235796,02544600
203030,00812900  
432418,02148301  
203049,405402.0
170286,00227200  
197683,02155500
432436,03032701  
366906,02218802  
203067,00405400  
170301,00227300  
137537,841700.0
203076,405401.0
170310,-2      
137546,00153100  
181303,01258600  
203085,00304800  
137555,-2      
160612,00202400  
399708,-2      
432481,02244908
170338,02594600  
104805,2263100.0
197692,02152000  
366960,02306300  
137591,03018500  
203128,00304900  
443456,42098842.0
110316,01215400  
203146,01099300  
432524,04139800  
203155,00759800  
432533,02179941  
137625,02337000  
203164,649800.0
432542,00524421
104869,-2      
432551,00527101
367024,00458605  
170417,00732991  
235954,04130800  
454388,01049030  
375568,03051500  
240268,00391700  
197708,00290300  
367051,03002000  
170444,00227400  
104911,01300519  
368407,02350100  
203225,02311200  
399841,-2      
203234,02246300  
367079,-2      
124432,02359200  
236009,02541901  
443474,42098827.0
454397,01049036  
367088,02607000  
137713,00752500  
236018,02541900  
367097,02613000  
236027,2331400.0
399869,03113600  
367103,02284306  
203270,-2      
367112,02253901  
170514,1047000.0
104984,2521500.0
203289,01313200  
367130,2079412.0
137759,00153300  
170532,00227500  
399911,03814400  
236072,00970400  
170541,00694900  
399920,-2      
203313,00732920  
170550,00227600  
236090,01260100  
148575,00624000  
432311,03113100  
203331,00727500  
367176,2498300.0
170569,00761800
236106,03032900
416184,-2      
137810,00149907  
484686,32098864  
443492,04038500  
367194,03001200  
170587,00717100  
236124,-2      
383419,00534100  
170596,01120900
236133,00378300  
203368,00305000  
197735,01302700  
148584,00166400  
105075,008924A2
137847,00153800  
203386,04074300  
170620,00227700  
137856,03100800  
137865,01082600  
170639,00229300  
110361,00112500  
236188,00378400  
105118,2071200.0
367264,3110000.0
170657,00227800  
137892,2215900.0
227182,01114500  
105127,2192300.0
170666,02346800
203438,02560000  
105136,00107500  
170675,00227900  
236212,00938700  
203447,00305105  
171535,00230300  
105145,00830300  
447591,03128101  
203456,00305106  
105154,00107700  
154059,00187700  
170693,01239900  
236230,00378500  
203465,00305102  
105163,00732990  
400080,03108100  
203474,00305104  
105172,00732911  
186830,02186700  
203483,00305103  
137953,03101900  
236258,00378600  
203492,00305107  
367334,02287800  
137962,03028200  
236267,02345100  
123527,00127200  
367343,02331300  
170736,01321800  
105206,01186400  
203517,00305100  
105215,02100500  
367361,02331301  
203526,00305101  
236300,00499800  
400141,-2      
203535,00306500  
461591,04175100  
203544,00703500  
119164,00124500  
105242,03004700  
438063,02532901  
367389,01021703  
476294,02556802  
170790,00890600  
236328,00379700  
443915,32098877  
367413,3006800.0
170806,00228200  
400187,03736300  
203580,00306600  
192271,00746600  
367431,02544303  
170824,02135000  
138062,01092305  
203599,00680400  
105297,00824600  
105303,-2      
170842,00228400  
400220,-2      
203614,02196300  
484695,32098879  
367459,03063300  
121318,-2      
433004,03225300  
105330,00108200  
433013,03242300  
433022,03116700  
115861,00121400  
487232,03025002  
105349,01186200  
438081,00380001  
427159,-2      
433040,01288100  
443544,32098858  
454467,01049037  
465812,00367409  
105367,00193701  
110404,00113100  
481775,2120711.0
203678,01002700  
433059,03139500
236452,00379400  
105385,-2      
433068,03230300  
236461,02499300
203702,-2        
214175,00330400  
433086,03219300  
230560,00522001  
172635,00923000  
367556,01300702
400327,-2      
203720,02158500  
454476,01049038  
105419,01234302  
475033,04208600  
433101,01246116  
110413,00113300  
105428,00107800  
433110,02188500
170967,00228800  
236504,00970600  
203739,02158501  
170976,00232500  
236513,00378700  
400354,03124300  
138211,-2      
203748,00306800  
433129,01159000
203757,00306900  
418384,03078500  
433138,00915600  
236531,02617509  
400372,-2      
124627,01092303  
367608,02332820  
433147,02566400
203775,00307200  
433156,00635202  
110422,00114300  
388681,03486300  
105482,02623800  
433165,00621401  
236559,02242504  
433174,03104200  
367644,-2      
236577,00378800  
138275,00884800  
399878,-2      
115889,-2      
433192,00584701
395229,-2      
138284,00752600  
200165,00775600  
378035,-2      
105525,00726600  
181428,00689500  
203836,-2      
105534,02217100  
433217,02068204  
236610,00379100  
195553,002825A1  
197814,00291700  
105543,02217103  
427964,03126700
126818,00135000  
243805,02320100  
367705,02602200
171100,00229000  
236638,00379200  
138336,00869411  
400488,02580701
203881,01073600  
367723,03550300  
236656,00537200  
138354,00395500  
121363,00126800  
367732,03040000
105589,02065300  
171128,00229200  
236665,-2      
138363,02178400
433280,006273A1
171137,00232600  
203906,02272800
138372,02321200  
367750,-2      
171146,00232700  
171155,00676800  
236692,00379300  
433305,01073701  
171164,-2      
367778,03143300  
236708,00954400  
203942,02210800  
367787,03014400
400558,03124500
203951,00313101  
197832,01303918  
367796,-2      
203960,03097000  
105659,01168900  
105668,02177500  
236744,02202200  
487287,998702.0
105677,02113800  
470904,10732941  
154095,00189000  
171225,00229400  
203997,00307500  
367839,03289300  
171234,00229500  
105701,03005000  
204006,00307702  
466152,00405722  
433387,03339400  
204015,00307701  
466161,00405723  
204024,00307700  
367866,-2      
400637,3427400.0
461795,04179500  
487296,00108302  
367875,02601600  
138503,00964800
367884,03037500  
466189,00405725  
105747,00830400  
120272,01298900  
367893,03459400  
236823,-2      
171289,-2      
204060,00489811  
459994,00145900  
171298,467303.0
126854,00966407  
137777,02508900  
171304,00229700  
171313,1185800.0
413787,003942A1
443614,030106A1  
171322,00982800  
138558,00154100  
154165,02306900  
367936,02179902  
367158,02180105  
197744,01182100  
236878,02496200
195562,00282501  
367954,03171300  
236887,00500600  
204121,01284800  
487311,02524002  
445799,02362002  
236896,00379900  
138594,2502700.0
367972,01071000  
138600,00154200  
443623,03022601  
367981,02587700  
154174,01230000  
367990,02563300  
204158,02263700  
433536,00962110  
171395,00229900  
204167,01096200  
433545,-2      
236939,00380000  
167039,02339400  
204176,03071900  
487320,00363400  
433554,00174604  
236948,00379800  
105880,02181300  
204185,00308300  
433563,00461802  
236957,-2      
138655,02284300  
204194,00708500  
368036,03538300  
439978,03459300  
138664,02284308  
105899,00711300  
171438,00982700
236975,00380100  
137801,00149900  
138682,00560100  
204219,-2        
171456,00230100  
236993,00907901  
138691,00154300  
171465,03490303  
176035,00242200  
105941,-2      
443641,02531802  
171483,00230200  
138716,00154400  
105950,-2      
204255,00813300  
171492,00407200  
138725,02113611  
204264,00308400  
237039,01036400  
400886,-2      
433660,03255300  
237057,00380300  
105987,00446700  
127918,00136300  
138761,00154500  
237066,00380400  
368142,-2      
389037,-2      
204307,941200.0
123554,00130200  
433688,03574500  
204316,04051326  
368160,2151000.0
138789,00154600  
106023,01228200
204334,01174400  
221430,00535700  
368179,03007500  
237109,00380500  
106041,00822100  
368188,02555300  
138813,00927000  
237118,00380600  
176053,00241500  
204352,010945A1
106050,03081200  
138822,03005400  
237127,02159100  
204361,00953100
368203,02286320  
171599,00230800  
237136,00754400  
466514,00464209  
433749,-2      
138840,00854300  
237145,01235900  
466523,00466608  
106078,-2      
237154,380700.0
368230,00945917  
171632,02098900
237172,01274300  
106102,02171500  
237181,00380800  
106111,00945915  
237190,-2      
110529,00114400  
204431,01063000  
368276,03029300  
138901,01216500  
237206,-2      
204440,00867700  
